"","pmid","DOI","is_research.x","is_review.x","is_open_data","open_data_statements","is_open_code","open_code_statements","is_coi_pred","coi_text","is_fund_pred","fund_text","is_register_pred","register_text","is_success.y","Publication.Year","Journal.Book","Authors","COVID","COVID.Year"
"4716",34398244,"10.1093/infdis/jiab278",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Barlev-Gross M, Weiss S, Paran N, Yahalom-Ronen Y, Israeli O, Nemet I, Kliker L, Zuckerman N, Glinert I, Noy-Porat T, Alcalay R, Rosenfeld R, Levy H, Mazor O, Mandelboim M, Mendelson E, Beth-Din A, Israely T, Mechaly A.","TRUE","2021 TRUE"
"4815",34427670,"10.1093/infdis/jiab425",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Arcanjo A, Pinto KG, Logullo J, Leite PEC, Menezes CCB, Freire-de-Lima L, Diniz-Lima I, Decoté-Ricardo D, Rodrigues-da-Silva RN, Freire-de-Lima CG, Filardy AA, Lima-Junior JDC, Bertho AL, De Luca PM, Granjeiro JM, Barroso SPC, Conceição-Silva F, Savino W, Morrot A.","TRUE","2021 TRUE"
"4876",34467985,"10.1093/infdis/jiab124",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Noh JY, Kwak JE, Yang JS, Hwang SY, Yoon JG, Seong H, Hyun H, Lim CS, Yoon SY, Ryou J, Lee JY, Kim SS, Park SH, Cheong HJ, Kim WJ, Shin EC, Song JY.","TRUE","2021 TRUE"
"4877",34467988,"10.1093/infdis/jiab288",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Kim MH, Salloum S, Wang JY, Wong LP, Regan J, Lefteri K, Manickas-Hill Z, Gao C, Li JZ, Sadreyev RI, Yu XG, Chung RT; MGH COVID-19 Collection & Processing Team.","TRUE","2021 TRUE"
"5004",34523670,"10.1093/cid/ciab403",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Strutner J, Ramchandar N, Dubey S, Gamboa M, Vanderpool MK, Mueller T, Wang W, Cannavino C, Tovar Padua L, Malicki D, Pong A.","TRUE","2021 TRUE"
"5046",34543421,"10.1093/infdis/jiab482",TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Karbiener M, Farcet MR, Schwaiger J, Powers N, Lenart J, Stewart JM, Tallman H, Kreil TR.","TRUE","2021 TRUE"
"5106",34551108,"10.1093/infdis/jiab485",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Qi Y, Shaman J, Pei S.","TRUE","2021 TRUE"
"5215",34610137,"10.1093/infdis/jiab504",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Biggerstaff BJ, Akinbami LJ, Hales C, Chan PA, Petersen LR.","TRUE","2021 TRUE"
"5265",34651643,"10.1093/infdis/jiab523",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Schulze J, Mache C, Balázs A, Frey D, Niemeyer D, Olze H, Dommerich S, Drosten C, Hocke AC, Mall MA, Hippenstiel S, Wolff T.","TRUE","2021 TRUE"
"5441",34791102,"10.1093/cid/ciab953",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Lynch JB, Davitkov P, Anderson DJ, Bhimraj A, Cheng VC, Guzman-Cottrill J, Dhindsa J, Duggal A, Jain MK, Lee GM, Liang SY, McGeer A, Varghese J, Lavergne V, Murad MH, Mustafa RA, Sultan S, Falck-Ytter Y, Morgan RL.","TRUE","2021 TRUE"
"5542",34850892,"10.1093/infdis/jiab568",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Peterson DR, Baran AM, Bhattacharya S, Branche AR, Croft DP, Corbett AM, Walsh EE, Falsey AR, Mariani TJ.","TRUE","2021 TRUE"
