"","Title","Authors","pmid","DOI","is_research.x","is_review.x","is_open_data","open_data_statements","is_open_code","open_code_statements","is_coi_pred","coi_text","is_fund_pred","fund_text","is_register_pred","register_text","is_success.y","Publication.Year","Journal.Book"
"139","ACE2, TMPRSS2, and L-SIGN Expression in Placentae From HIV-Positive Pregnancies Exposed to Antiretroviral Therapy-Implications for SARS-CoV-2 Placental Infection","Kala S, Meteleva K, Serghides L.",33880537,"10.1093/infdis/jiab166",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Potential conflicts of interest.  L. S. received personal support for participating in a ViiV Healthcare-organized think tank. All other authors report no potential conflicts. All authors have submitted the ICMJE Form for Disclosure of Potential Conflicts of Interest. Conflicts that the editors consider relevant to the content of the manuscript have been disclosed Potential conflicts of interest.",TRUE,"Financial support.  This work was supported by the Canadian Institutes of Health Research (grant number PJT148684). Financial support.",FALSE,"",TRUE,2021,"J Infect Dis"
"140","SARS-CoV-2 in Nursing Homes after 3 Months of Serial, Facilitywide Point Prevalence Testing, Connecticut, USA","Ehrlich HY, Harizaj A, Campbell L, Colt M, Yuan K, Rabatsky-Ehr T, Weinberger DM, Leung V, Niccolai LM, Parikh S.",33900171,"10.3201/eid2705.204936",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Emerg Infect Dis"
"141","Racial and Ethnic Disparities in Incidence of SARS-CoV-2 Infection, 22 US States and DC, January 1-October 1, 2020","Hollis ND, Li W, Van Dyke ME, Njie GJ, Scobie HM, Parker EM, Penman-Aguilar A, Clarke KEN.",33900192,"10.3201/eid2705.204523",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Emerg Infect Dis"
"142","Epidemiology, clinical characteristics, and treatment outcomes of patients with COVID-19 at Thailand's university-based referral hospital","Sirijatuphat R, Suputtamongkol Y, Angkasekwinai N, Horthongkham N, Chayakulkeeree M, Rattanaumpawan P, Koomanachai P, Assanasen S, Rongrungruang Y, Chierakul N, Ratanarat R, Jitmuang A, Wangchinda W, Kantakamalakul W.",33902480,"10.1186/s12879-021-06081-z",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateThe protocol for this study was approved by the Institutional Review Board of the Faculty of Medicine Siriraj Hospital, Mahidol University, Bangkok, Thailand (COA no. 319/2020). A waiver of informed consent was approved by SIRB since the study involved no more than minimal risk to the subject and the waiver is not adversely affect the rights of the subject. The permission from Siriraj Information Technology Department (SiIT) is required for secondary use of electronic health record. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",TRUE,"Funding The authors received no specific funding for this work.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"143","Human Behavior, Livelihood, and Malaria Transmission in Two Sites of Papua New Guinea","Rodríguez-Rodríguez D, Katusele M, Auwun A, Marem M, Robinson LJ, Laman M, Hetzel MW, Pulford J.",33906224,"10.1093/infdis/jiaa402",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Potential conflicts of interest.  All authors: No reported conflicts of interest. All authors have submitted the ICMJE Form for Disclosure of Potential Conflicts of Interest. Conflicts that the editors consider relevant to the content of the manuscript have been disclosed.  Potential conflicts of interest.",TRUE,"Financial support.  This work was supported in part by the Special Programme for Research and Training in Tropical Diseases, grant number WCCPRD4426109 2016/639607 to Papua New Guinea Institute of Medical Research for data collection. WHO Ethics Review Committee approval number: ERC.0002671. Financial support.",FALSE,"",TRUE,2021,"J Infect Dis"
"144","Rotavirus gastroenteritis in Pakistan, 2018: updated disease burden","Basharat N, Sadiq A, Dawood M, Ali S, Khan A, Ullah R, Khan H, Aziz A, Ali H, Shah AA, Ali I, Khan J.",33957883,"10.1186/s12879-021-06123-6",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateThis study was approved by the SUIT (Sarhad University of Science and Information Technology) and PIMS (Pakistan institute of medical sciences) hospital Islamabad, Pakistan “Ethical review committee”. Prior to sample collection an informed consent was obtained from parents /guardians of the children. All experiments were performed in accordance with relevant guidelines and regulations. Consent for publicationNot applicable. Competing interestsAll authors do not mention any potential conflicts of interest. Competing interests All authors do not mention any potential conflicts of interest.",TRUE,"Funding This work was supported by the Higher Education Commission of Pakistan.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"145","Prevalence of cystic echinococcosis in slaughtered livestock in Iran: a systematic review and meta-analysis","Vaisi-Raygani A, Mohammadi M, Jalali R, Salari N, Hosseinian-Far M.",33962578,"10.1186/s12879-021-06127-2",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateEthics approval was received from the ethics committee of deputy of research and technology, Kermanshah University of Medical Sciences. Reference Number: IR.KUMS.REC.1398.482. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no conflict of interest. Competing interests The authors declare that they have no conflict of interest.",TRUE,"Funding Funding for this research was provided by the deputy of research and technology –Kermanshah University of Medical Sciences,(980824), the deputy of research and technology –Kermanshah University of Medical Sciences had no role in the design of the study and collection, analysis, and interpretation of data and in writing of the manuscript.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"146","Early Initiation of Antiretroviral Therapy Following In Utero HIV Infection Is Associated With Low Viral Reservoirs but Other Factors Determine Viral Rebound","Millar JR, Bengu N, Vieira VA, Adland E, Roider J, Muenchhoff M, Fillis R, Sprenger K, Ntlantsana V, Fatti I, Archary M, Groll A, Ismail N, García-Guerrero MC, Matthews PC, Ndung'u T, Puertas MC, Martinez-Picado J, Goulder P.",33963757,"10.1093/infdis/jiab223",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Potential conflicts of interest.  J. R. M. received travel costs for an HIV conference in 2018 from Cepheid. All other authors report no potential conflicts of interest. All authors have submitted the ICMJE Form for Disclosure of Potential Conflicts of Interest. Conflicts that the editors consider relevant to the content of the manuscript have been disclosed. Potential conflicts of interest.",TRUE,"Financial support.  This work was supported by the Wellcome Trust (grant numbers WT104748MA to P. G. and 110110/Z/15/Z to P. C. M.); the National Institutes of Health (grant number RO1-AI133673 to P. G.); and Grifols (to J. M. P.). T. N. was supported in part by the South African Department of Science and Innovation through the National Research Foundation (South African Research Chairs Initiative, grant number 64809); the Victor Daitz Foundation; and the Sub-Saharan African Network for TB/HIV Research Excellence, a Developing Excellence in Leadership, Training, and Science (DELTAS) Africa Initiative (grant number DEL-15-006). The DELTAS Africa Initiative is an independent funding scheme of the AAS Alliance for Accelerating Excellence in Science in Africa and supported by the NEPAD Agency with funding from the Wellcome Trust (grant number 107752/Z/15/Z) and the UK Government.  Financial support.",FALSE,"",TRUE,2021,"J Infect Dis"
"147","Dynamics of anti-SARS-CoV-2 IgG antibodies post-COVID-19 in a Brazilian Amazon population","Bichara CDA, da Silva Graça Amoras E, Vaz GL, da Silva Torres MK, Queiroz MAF, do Amaral IPC, Vallinoto IMVC, Bichara CNC, Vallinoto ACR.",33992073,"10.1186/s12879-021-06156-x",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateThis project was submitted to and approved by the Human Research Ethics Committee of the Institute of Health Sciences of the Federal University of Pará (CAAE: 31800720.1.0000.0018) in compliance with the guidelines and regulatory standards for research involving human beings. Individuals who agreed to participate in the study signed an informed consent form. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",TRUE,"Funding This project was funded by the National Council for Scientific and Technological Development (CNPq), the Ministry of Science, Technology and Innovation (MCTI), and the Ministry of Health (MS); Process CNPQ 401235/2020–3; Federal University of Pará - Support Program for Qualified Production (PAPQ-2020).",FALSE,"",TRUE,2021,"BMC Infect Dis"
"148","Real-world clinical performance of commercial SARS-CoV-2 rapid antigen tests in suspected COVID-19: A systematic meta-analysis of available data as of November 20, 2020","Hayer J, Kasapic D, Zemmrich C.",34015523,"10.1016/j.ijid.2021.05.029",FALSE,TRUE,FALSE,"",FALSE,"",TRUE,"Competing interests Johannes Hayer and Dusanka Kasapic are employees of Roche Diagnostics. Claudia Zemmrich works as a freelance contractor for Roche Diagnostics.",TRUE,"Funding This work was supported by Roche Diagnostics.
",FALSE,"",TRUE,2021,"Int J Infect Dis"
"149","SARS-CoV-2 PCR-positive and PCR-negative cases of pneumonia admitted to the hospital during the peak of COVID-19 pandemic: analysis of in-hospital and post-hospital mortality","Gaipov A, Gusmanov A, Abbay A, Sakko Y, Issanov A, Kadyrzhanuly K, Yermakhanova Z, Aliyeva L, Kashkynbayev A, Moldaliyev I, Crape B, Sarria-Santamera A.",34016043,"10.1186/s12879-021-06154-z",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateThe study was approved by the Nazarbayev University Institutional Review Ethics Committee (NU-IREC 203/29112019), with exemption from informed consent. The study has been performed in accordance with the ethical standards of the institutional and national research committee and in accordance with the Declaration of Helsinki or comparable ethical standards. Consent for publicationNot applicable. Competing interestsNone of the authors have relevant conflicts of interest and no relationships with industry. Competing interests None of the authors have relevant conflicts of interest and no relationships with industry.",TRUE,"Funding This study was supported by grants from the Nazarbayev University Faculty Development Research Grant Program FDCRGP 2020–2022 (Funder Project Reference: 240919FD3913) and from Ministry of Education and Science of the Republic of Kazakhstan 2021–2023 (Funder Project Reference: AP09259016). The funder had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. A.G. is a PI of the projects.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"150","Improving outcomes and antibiotic stewardship (IOAS) for patients with Gram-positive bloodstream infections through use of rapid testing: a quasi-experimental multicentre study of the Accelerate PhenoTest™ BC Kit","MacVane SH, Bhalodi AA, Dare RK, Rosenbaum ER, Wolfe K, Ford B, Ince D, Kinn P, Percival KM, Humphries RM.",34021752,"10.1093/jac/dkab165",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"Funding This work was supported by Accelerate Diagnostics, Inc.",FALSE,"",TRUE,2021,"J Antimicrob Chemother"
"151","A simplified alternative diagnostic algorithm for SARS-CoV-2 suspected symptomatic patients and confirmed close contacts (asymptomatic): A consensus of Latin American experts","Fay FF, Alvarez-Moreno CA, Bonvehi PE, Espinoza CC, Hidalgo MLH, Marcano-Lozada M, Perez CM, Pulchinelli A Jr, Sáenz-Flor KV, Condino-Neto A.",34022333,"10.1016/j.ijid.2021.05.011",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Conflict of interest statements Dr. Marcano received honoraria as a Roche Diagnostics Latam External Advisor and participated in Advisory Boards sponsored by Novartis Pharma and Pfizer. Dr. Condino worked as a consultant for Roche, Takeda, CSL Behring, Octapharma, Sanofi Genzyme, GSK, Astra Zeneca, and Novartis. Dr. Bonhevi has received honoraria as a speaker from Productos Roche SAQeI Argentina and is the PI in two clinical trials of vaccines for COVID-19 sponsored by Laboratorio Elea and Janssen. Dr. Cucho received honoraria from Roche Diagnostics LATAM and Mindray. Dr. Perez acted as a consultant for Roche Chile and Sanofi Pasteur Chile. He also received research support from Merck, Sharp and Dohme Chile, ViiV Healthcare. Dr. Saenz-Flor acted as a speaker for Roche Diagnostics in Ecuador and Peru.",TRUE,"Funding source This work was funded by 10.13039/100004337Roche Diagnostics LATAM.",FALSE,"",TRUE,2021,"Int J Infect Dis"
"152","Development of a bedside score to predict dengue severity","Marois I, Forfait C, Inizan C, Klement-Frutos E, Valiame A, Aubert D, Gourinat AC, Laumond S, Barsac E, Grangeon JP, Cazorla C, Merlet A, Tarantola A, Dupont-Rouzeyrol M, Descloux E.",34030658,"10.1186/s12879-021-06146-z",TRUE,FALSE,FALSE,"",TRUE,"the r code used to perform the k-fold cross-validation procedure is provided as supplementary material (supplementary fig 1 ). the r code used to perform the k-fold cross-validation procedure is provided as supplementary material (supplementary fig 1 ).",TRUE,"Declarations Ethics approval and consent to participateEthical approval was granted by the Consultative Ethics Committee of NC, and by the internal ethical review board of the Territorial Hospital. Dengue fever is a compulsory declarative disease in NC. The current research involves the human person with minimal risks and constraints. In order to comply with the local regulation related to this kind of research and following approval by the Consultative Ethics Committee of NC, verbal consent was obtained from all participating patients or their relatives retrospectively when consulted by telephone. Consent for publicationNot applicable. Competing interestsThe authors declare no conflict of interest. Competing interests The authors declare no conflict of interest.",TRUE,"Funding This work was supported by the government of New Caledonia. The funder provided financial support to the study but did not participate in the design of the study, data collection, analysis, and interpretation or writing of the manuscript.",FALSE,"",TRUE,2021,"BMC Infect Dis"
