"","PMID","Title","Authors","Citation","First.Author","Journal.Book","Publication.Year","Create.Date","PMCID","NIHMS.ID","DOI"
"51",34768021,"Signals were broadly positive for months, but never definitive: the tocilizumab story","Cozzi-Lepri A, Smith C, Mussini C.","Clin Microbiol Infect. 2022 Mar;28(3):371-374. doi: 10.1016/j.cmi.2021.10.018. Epub 2021 Nov 9.","Cozzi-Lepri A","Clin Microbiol Infect",2022,"2021/11/12","PMC8576060","","10.1016/j.cmi.2021.10.018"
"52",34757115,"The impact of COVID-19 on community antibiotic use in Canada: an ecological study","Knight BD, Shurgold J, Smith G, MacFadden DR, Schwartz KL, Daneman N, Gravel Tropper D, Brooks J.","Clin Microbiol Infect. 2022 Mar;28(3):426-432. doi: 10.1016/j.cmi.2021.10.013. Epub 2021 Oct 30.","Knight BD","Clin Microbiol Infect",2022,"2021/11/10","PMC8556063","","10.1016/j.cmi.2021.10.013"
"53",34740773,"Timing of SARS-CoV-2 vaccination during the third trimester of pregnancy and transplacental antibody transfer: a prospective cohort study","Rottenstreich A, Zarbiv G, Oiknine-Djian E, Vorontsov O, Zigron R, Kleinstern G, Wolf DG, Porat S.","Clin Microbiol Infect. 2022 Mar;28(3):419-425. doi: 10.1016/j.cmi.2021.10.003. Epub 2021 Nov 3.","Rottenstreich A","Clin Microbiol Infect",2022,"2021/11/06","PMC8563509","","10.1016/j.cmi.2021.10.003"
"54",34715346,"Dynamic SARS-CoV-2-specific B-cell and T-cell responses following immunization with an inactivated COVID-19 vaccine","Chen Y, Yin S, Tong X, Tao Y, Ni J, Pan J, Li M, Wan Y, Mao M, Xiong Y, Yan X, Yang Y, Huang R, Wu C, Shen H.","Clin Microbiol Infect. 2022 Mar;28(3):410-418. doi: 10.1016/j.cmi.2021.10.006. Epub 2021 Oct 26.","Chen Y","Clin Microbiol Infect",2022,"2021/10/29","PMC8547974","","10.1016/j.cmi.2021.10.006"
"55",34562375,"Infections, hospitalisations, and deaths averted via a nationwide vaccination campaign using the Pfizer-BioNTech BNT162b2 mRNA COVID-19 vaccine in Israel: a retrospective surveillance study","Haas EJ, McLaughlin JM, Khan F, Angulo FJ, Anis E, Lipsitch M, Singer SR, Mircus G, Brooks N, Smaja M, Pan K, Southern J, Swerdlow DL, Jodar L, Levy Y, Alroy-Preis S.","Lancet Infect Dis. 2022 Mar;22(3):357-366. doi: 10.1016/S1473-3099(21)00566-1. Epub 2021 Sep 22.","Haas EJ","Lancet Infect Dis",2022,"2021/09/25","PMC8457761","","10.1016/S1473-3099(21)00566-1"
"56",35020589,"Immunological and clinical efficacy of COVID-19 vaccines in immunocompromised populations: a systematic review","Galmiche S, Luong Nguyen LB, Tartour E, de Lamballerie X, Wittkop L, Loubet P, Launay O.","Clin Microbiol Infect. 2022 Feb;28(2):163-177. doi: 10.1016/j.cmi.2021.09.036. Epub 2021 Nov 17.","Galmiche S","Clin Microbiol Infect",2022,"2022/01/12","PMC8595936","","10.1016/j.cmi.2021.09.036"
"57",34929358,"SARS-CoV-2 seroprevalence in Aden, Yemen: a population-based study","Bin-Ghouth AS, Al-Shoteri S, Mahmoud N, Musani A, Baoom NM, Al-Waleedi AA, Buliva E, Aly EA, Naiene JD, Crestani R, Senga M, Barakat A, Al-Ariqi L, Al-Sakkaf KZ, Shaef A, Thabit N, Murshed A, Omara S.","Int J Infect Dis. 2022 Feb;115:239-244. doi: 10.1016/j.ijid.2021.12.330. Epub 2021 Dec 17.","Bin-Ghouth AS","Int J Infect Dis",2022,"2021/12/20","PMC8677627","","10.1016/j.ijid.2021.12.330"
"58",34910957,"Baseline uric acid levels and steady-state favipiravir concentrations are associated with occurrence of hyperuricemia among COVID-19 patients","Koseki T, Nakajima K, Iwasaki H, Yamada S, Takahashi K, Doi Y, Mizuno T.","Int J Infect Dis. 2022 Feb;115:218-223. doi: 10.1016/j.ijid.2021.12.324. Epub 2021 Dec 12.","Koseki T","Int J Infect Dis",2022,"2021/12/15","PMC8666105","","10.1016/j.ijid.2021.12.324"
"59",34906291,"Effectiveness of mRNA BNT162b2 Vaccine 6 Months after Vaccination among Patients in Large Health Maintenance Organization, Israel","Kertes J, Gez SB, Saciuk Y, Supino-Rosin L, Stein NS, Mizrahi-Reuveni M, Zohar AE.","Emerg Infect Dis. 2022 Feb;28(2):338-346. doi: 10.3201/eid2802.211834. Epub 2021 Dec 14.","Kertes J","Emerg Infect Dis",2022,"2021/12/15","PMC8798683","","10.3201/eid2802.211834"
"60",34906290,"SARS-CoV-2 Circulation, Guinea, March 2020-July 2021","Grayo S, Troupin C, Diagne MM, Sagno H, Ellis I, Doukouré B, Diallo A, Bart JM, Kaba ML, Henry B, Muyisa BS, Sow MS, Dia N, Faye O, Keita S, Tordo N.","Emerg Infect Dis. 2022 Feb;28(2):457-460. doi: 10.3201/eid2802.212182. Epub 2021 Dec 14.","Grayo S","Emerg Infect Dis",2022,"2021/12/15","PMC8798712","","10.3201/eid2802.212182"
"61",34906289,"Serial Interval and Transmission Dynamics during SARS-CoV-2 Delta Variant Predominance, South Korea","Ryu S, Kim D, Lim JS, Ali ST, Cowling BJ.","Emerg Infect Dis. 2022 Feb;28(2):407-410. doi: 10.3201/eid2802.211774. Epub 2021 Dec 14.","Ryu S","Emerg Infect Dis",2022,"2021/12/15","PMC8798673","","10.3201/eid2802.211774"
"62",34902585,"Age dependence of the natural history of infection with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2): an analysis of Diamond Princess data","Kobayashi T, Yoshii K, Linton NM, Suzuki M, Nishiura H.","Int J Infect Dis. 2022 Feb;115:109-115. doi: 10.1016/j.ijid.2021.12.319. Epub 2021 Dec 10.","Kobayashi T","Int J Infect Dis",2022,"2021/12/13","PMC8662912","","10.1016/j.ijid.2021.12.319"
"63",34902584,"No difference in risk of hospitalization between reported cases of the SARS-CoV-2 Delta variant and Alpha variant in Norway","Veneti L, Valcarcel Salamanca B, Seppälä E, Starrfelt J, Storm ML, Bragstad K, Hungnes O, Bøås H, Kvåle R, Vold L, Nygård K, Buanes EA, Whittaker R.","Int J Infect Dis. 2022 Feb;115:178-184. doi: 10.1016/j.ijid.2021.12.321. Epub 2021 Dec 11.","Veneti L","Int J Infect Dis",2022,"2021/12/13","PMC8664610","","10.1016/j.ijid.2021.12.321"
"64",34896578,"An automated chemiluminescent immunoassay (CLIA) detects SARS-CoV-2 neutralizing antibody levels in COVID-19 patients and vaccinees","Liu B, Su X, Yu G, Yang S, Wang F, Huang T, Zhou L, Hui Z, Liao Y, Qiu Y, Huang J, Gao H, Liu J, Zhong Y.","Int J Infect Dis. 2022 Feb;115:116-125. doi: 10.1016/j.ijid.2021.12.316. Epub 2021 Dec 10.","Liu B","Int J Infect Dis",2022,"2021/12/13","PMC8660141","","10.1016/j.ijid.2021.12.316"
"65",34896265,"SARS-CoV-2 memory B and T cell profiles in mild COVID-19 convalescent patients","Gurevich M, Zilkha-Falb R, Sonis P, Magalashvili D, Menascu S, Flechter S, Dolev M, Mandel M, Achiron A.","Int J Infect Dis. 2022 Feb;115:208-214. doi: 10.1016/j.ijid.2021.12.309. Epub 2021 Dec 8.","Gurevich M","Int J Infect Dis",2022,"2021/12/13","PMC8653411","","10.1016/j.ijid.2021.12.309"
"66",34876242,"Comparative Effectiveness of Coronavirus Vaccine in Preventing Breakthrough Infections among Vaccinated Persons Infected with Delta and Alpha Variants","Kislaya I, Rodrigues EF, Borges V, Gomes JP, Sousa C, Almeida JP, Peralta-Santos A, Nunes B; PT-COVID-19 Group.","Emerg Infect Dis. 2022 Feb;28(2):331-337. doi: 10.3201/eid2802.211789. Epub 2021 Dec 7.","Kislaya I","Emerg Infect Dis",2022,"2021/12/08","PMC8798697","","10.3201/eid2802.211789"
"67",34864193,"Contrasting SARS-CoV-2 epidemics in Singapore: cohort studies in migrant workers and the general population","Clapham HE, Chia WN, Tan LWL, Kumar V, Lim JM, Shankar N, Tun ZM, Zahari M, Hsu LY, Sun LJ, Wang LF, Tam CC.","Int J Infect Dis. 2022 Feb;115:72-78. doi: 10.1016/j.ijid.2021.11.043. Epub 2021 Dec 2.","Clapham HE","Int J Infect Dis",2022,"2021/12/05","PMC8636323","","10.1016/j.ijid.2021.11.043"
"68",34860154,"Probable Transmission of SARS-CoV-2 Omicron Variant in Quarantine Hotel, Hong Kong, China, November 2021","Gu H, Krishnan P, Ng DYM, Chang LDJ, Liu GYZ, Cheng SSM, Hui MMY, Fan MCY, Wan JHL, Lau LHK, Cowling BJ, Peiris M, Poon LLM.","Emerg Infect Dis. 2022 Feb;28(2):460-462. doi: 10.3201/eid2802.212422. Epub 2021 Dec 3.","Gu H","Emerg Infect Dis",2022,"2021/12/03","PMC8798678","","10.3201/eid2802.212422"
"69",34852213,"Postvaccination Multisystem Inflammatory Syndrome in Adult with No Evidence of Prior SARS-CoV-2 Infection","Choi YK, Moon JY, Kim J, Yoo IS, Kwon GY, Bae H, Song MS, Kym S.","Emerg Infect Dis. 2022 Feb;28(2):411-414. doi: 10.3201/eid2802.211938. Epub 2021 Dec 1.","Choi YK","Emerg Infect Dis",2022,"2021/12/01","PMC8798698","","10.3201/eid2802.211938"
"70",34848375,"Predictive scores for the diagnosis of Pulmonary Embolism in COVID-19: A systematic review","Rindi LV, Al Moghazi S, Donno DR, Cataldo MA, Petrosillo N.","Int J Infect Dis. 2022 Feb;115:93-100. doi: 10.1016/j.ijid.2021.11.038. Epub 2021 Nov 27.","Rindi LV","Int J Infect Dis",2022,"2021/12/01","PMC8627287","","10.1016/j.ijid.2021.11.038"
"71",34843956,"Clinical assessment of SARS-CoV-2 antigen rapid detection compared with RT-PCR assay for emerging variants at a high-throughput community testing site in Taiwan","Jian MJ, Perng CL, Chung HY, Chang CK, Lin JC, Yeh KM, Chen CW, Hsieh SS, Pan PC, Chang HT, Chang FY, Ho CL, Shang HS.","Int J Infect Dis. 2022 Feb;115:30-34. doi: 10.1016/j.ijid.2021.11.034. Epub 2021 Nov 26.","Jian MJ","Int J Infect Dis",2022,"2021/11/29","PMC8620016","","10.1016/j.ijid.2021.11.034"
"72",34843955,"Serum levels of laminin and von Willebrand factor in COVID-19 survivors 6 months after discharge","Li H, Wu Q, Qin Z, Hou X, Zhang L, Guo J, Li Y, Yang F, Zhang Y, Wu Q, Li L, Chen H.","Int J Infect Dis. 2022 Feb;115:134-141. doi: 10.1016/j.ijid.2021.11.032. Epub 2021 Nov 27.","Li H","Int J Infect Dis",2022,"2021/11/29","PMC8626146","","10.1016/j.ijid.2021.11.032"
"73",34838959,"Circulating ACE2 activity predicts mortality and disease severity in hospitalized COVID-19 patients","Fagyas M, Fejes Z, Sütő R, Nagy Z, Székely B, Pócsi M, Ivády G, Bíró E, Bekő G, Nagy A, Kerekes G, Szentkereszty Z, Papp Z, Tóth A, Kappelmayer J, Nagy B Jr.","Int J Infect Dis. 2022 Feb;115:8-16. doi: 10.1016/j.ijid.2021.11.028. Epub 2021 Nov 25.","Fagyas M","Int J Infect Dis",2022,"2021/11/28","PMC8613979","","10.1016/j.ijid.2021.11.028"
"74",34823008,"ESCMID COVID-19 living guidelines: drug treatment and clinical management","Bartoletti M, Azap O, Barac A, Bussini L, Ergonul O, Krause R, Paño-Pardo JR, Power NR, Sibani M, Szabo BG, Tsiodras S, Verweij PE, Zollner-Schwetz I, Rodríguez-Baño J.","Clin Microbiol Infect. 2022 Feb;28(2):222-238. doi: 10.1016/j.cmi.2021.11.007. Epub 2021 Nov 22.","Bartoletti M","Clin Microbiol Infect",2022,"2021/11/25","PMC8606314","","10.1016/j.cmi.2021.11.007"
"75",34801738,"Phase III, Randomized, Double-blind, Placebo controlled trial of Efficacy, Safety and Tolerability of Antiviral drug Umifenovir vs Standard care of therapy in non-severe COVID-19 patients","Ramachandran R, Bhosale V, Reddy H, Atam V, Faridi M, Fatima J, Shukla V, Khan ZA, Khan H, Singh V, Negi MPS, Srivastava M, Srivastava AK, Tripathi CB, Ghosh N, Majumdar N, Tripathi RK, Rath SK, Mishra PR, Sharma S, Kundu TK.","Int J Infect Dis. 2022 Feb;115:62-69. doi: 10.1016/j.ijid.2021.11.025. Epub 2021 Nov 19.","Ramachandran R","Int J Infect Dis",2022,"2021/11/21","PMC8603331","","10.1016/j.ijid.2021.11.025"
"76",34800690,"Nationwide external quality assessment of SARS-CoV-2 nucleic acid amplification tests in Japan","Asai S, Seki A, Akai Y, Tazawa H, Kakizoe H, Ravzanaaadii MA, Miyachi H.","Int J Infect Dis. 2022 Feb;115:86-92. doi: 10.1016/j.ijid.2021.11.022. Epub 2021 Nov 17.","Asai S","Int J Infect Dis",2022,"2021/11/20","PMC8595969","","10.1016/j.ijid.2021.11.022"
"77",34800689,"Bacteraemic pneumococcal pneumonia and SARS-CoV-2 pneumonia: differences and similarities","Serrano Fernández L, Ruiz Iturriaga LA, España Yandiola PP, Méndez Ocaña R, Pérez Fernández S, Tabernero Huget E, Uranga Echeverria A, Gonzalez Jimenez P, García Hontoria P, Torres Martí A, Menendez Villanueva R, Zalacain Jorge R.","Int J Infect Dis. 2022 Feb;115:39-47. doi: 10.1016/j.ijid.2021.11.023. Epub 2021 Nov 18.","Serrano Fernández L","Int J Infect Dis",2022,"2021/11/20","PMC8598257","","10.1016/j.ijid.2021.11.023"
"78",34800688,"Critical timing and extent of public health interventions to control outbreaks dominated by SARS-CoV-2 variants in Australia: a mathematical modelling study","Zou Z, Fairley CK, Shen M, Scott N, Xu X, Li Z, Li R, Zhuang G, Zhang L.","Int J Infect Dis. 2022 Feb;115:154-165. doi: 10.1016/j.ijid.2021.11.024. Epub 2021 Nov 18.","Zou Z","Int J Infect Dis",2022,"2021/11/20","PMC8598259","","10.1016/j.ijid.2021.11.024"
"79",34763059,"Rectally shed SARS-CoV-2 in COVID-19 inpatients is consistently lower than respiratory shedding and lacks infectivity","Pedersen RM, Tornby DS, Bang LL, Madsen LW, Skov MN, Sydenham TV, Steinke K, Jensen TG, Johansen IS, Andersen TE.","Clin Microbiol Infect. 2022 Feb;28(2):304.e1-304.e3. doi: 10.1016/j.cmi.2021.10.023. Epub 2021 Nov 9.","Pedersen RM","Clin Microbiol Infect",2022,"2021/11/11","PMC8575534","","10.1016/j.cmi.2021.10.023"
"80",34757116,"Transmission of Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2) from pre and asymptomatic infected individuals: a systematic review","Jefferson T, Spencer EA, Brassey J, Onakpoya IJ, Rosca EC, Plüddemann A, Evans DH, Conly JM, Heneghan CJ.","Clin Microbiol Infect. 2022 Feb;28(2):178-189. doi: 10.1016/j.cmi.2021.10.015. Epub 2021 Oct 29.","Jefferson T","Clin Microbiol Infect",2022,"2021/11/10","PMC8555342","","10.1016/j.cmi.2021.10.015"
"81",34756186,"Community transmission and viral load kinetics of the SARS-CoV-2 delta (B.1.617.2) variant in vaccinated and unvaccinated individuals in the UK: a prospective, longitudinal, cohort study","Singanayagam A, Hakki S, Dunning J, Madon KJ, Crone MA, Koycheva A, Derqui-Fernandez N, Barnett JL, Whitfield MG, Varro R, Charlett A, Kundu R, Fenn J, Cutajar J, Quinn V, Conibear E, Barclay W, Freemont PS, Taylor GP, Ahmad S, Zambon M, Ferguson NM, Lalvani A; ATACCC Study Investigators.","Lancet Infect Dis. 2022 Feb;22(2):183-195. doi: 10.1016/S1473-3099(21)00648-4. Epub 2021 Oct 29.","Singanayagam A","Lancet Infect Dis",2022,"2021/11/10","PMC8554486","","10.1016/S1473-3099(21)00648-4"
"82",34715348,"Humoral serological response to the BNT162b2 vaccine after allogeneic haematopoietic cell transplantation","Yeshurun M, Pasvolsky O, Shargian L, Yahav D, Ben-Zvi H, Rubinstein M, Sela-Navon M, Wolach O, Raanani P, Rozovski U.","Clin Microbiol Infect. 2022 Feb;28(2):303.e1-303.e4. doi: 10.1016/j.cmi.2021.10.007. Epub 2021 Oct 29.","Yeshurun M","Clin Microbiol Infect",2022,"2021/10/29","PMC8553414","","10.1016/j.cmi.2021.10.007"
"83",34715347,"Comparing COVID-19 vaccines for their characteristics, efficacy and effectiveness against SARS-CoV-2 and variants of concern: a narrative review","Fiolet T, Kherabi Y, MacDonald CJ, Ghosn J, Peiffer-Smadja N.","Clin Microbiol Infect. 2022 Feb;28(2):202-221. doi: 10.1016/j.cmi.2021.10.005. Epub 2021 Oct 27.","Fiolet T","Clin Microbiol Infect",2022,"2021/10/29","PMC8548286","","10.1016/j.cmi.2021.10.005"
"84",34627988,"A new SARS-CoV-2 variant with high lethality poorly detected by RT-PCR on nasopharyngeal samples: an observational study","Fillâtre P, Dufour MJ, Behillil S, Vatan R, Reusse P, Gabellec A, Velmans N, Montagne C, Geffroy Du Coudret S, Droumaguet E, Merour V, Enouf V, Buzelé R, Valence M, Guillotel E, Gagnière B, Baidaliuk A, Zhukova A, Tourdjman M, Thibault V, Grolhier C, Pronier C, Lescure FX, Simon-Loriere E, Costagliola D, Van Der Werf S, Tattevin P, Massart N.","Clin Microbiol Infect. 2022 Feb;28(2):298.e9-298.e15. doi: 10.1016/j.cmi.2021.09.035. Epub 2021 Oct 7.","Fillâtre P","Clin Microbiol Infect",2022,"2021/10/10","PMC8496927","","10.1016/j.cmi.2021.09.035"
"85",34619398,"Immunological response against SARS-CoV-2 following full-dose administration of Comirnaty® COVID-19 vaccine in nursing home residents","Albert E, Burgos JS, Peiró S, Salas D, Vanaclocha H, Giménez E, Limón R, Alcaraz MJ, Sánchez-Payá J, Díez-Domingo J, Navarro D; Valencian Vaccine Research Programme (ProVaVac) Study Group.","Clin Microbiol Infect. 2022 Feb;28(2):279-284. doi: 10.1016/j.cmi.2021.09.031. Epub 2021 Oct 5.","Albert E","Clin Microbiol Infect",2022,"2021/10/07","PMC8490129","","10.1016/j.cmi.2021.09.031"
"86",34619397,"Chilblains during lockdown are associated with household exposure to SARS-CoV-2: a multicentre case-control study","Poizeau F, Oger E, Barbarot S, Le Corre Y, Samimi M, Brenaut E, Aubert H, Chambrelan E, Droitcourt C, Gissot V, Heslan C, Laurent C, Martin L, Misery L, Tattevin P, Toubel A, Thibault V, Dupuy A.","Clin Microbiol Infect. 2022 Feb;28(2):285-291. doi: 10.1016/j.cmi.2021.09.032. Epub 2021 Oct 4.","Poizeau F","Clin Microbiol Infect",2022,"2021/10/07","PMC8489277","","10.1016/j.cmi.2021.09.032"
"87",34600119,"Predictors of poor prognosis in healthy, young, individuals with SARS-CoV-2 infections","Espejo-Paeres C, Espliguero RA, Uribarri A, Antón-Huguet B, Romero R, Fernández-Rozas I, Becerra-Muñoz VM, Alfonso-Rodríguez E, Huang J, Ortega-Armas ME, Pepe M, González A, Bertolazzi M, Cerrato E, Quezada A, Raposeiras-Roubin S, Vedia O, Feltes-Guzmán G, Akin I, Carrero-Fernández A, Macaya C, Estrada V, Núñez-Gil IJ; HOPE COVID-19 investigators.","Clin Microbiol Infect. 2022 Feb;28(2):273-278. doi: 10.1016/j.cmi.2021.09.021. Epub 2021 Sep 30.","Espejo-Paeres C","Clin Microbiol Infect",2022,"2021/10/02","PMC8481119","","10.1016/j.cmi.2021.09.021"
"88",34582981,"Humoral and cell-mediated response against SARS-CoV-2 variants elicited by mRNA vaccine BNT162b2 in healthcare workers: a longitudinal observational study","Cassaniti I, Bergami F, Percivalle E, Gabanti E, Sammartino JC, Ferrari A, Adzasehoun KMG, Zavaglio F, Zelini P, Comolli G, Sarasini A, Piralla A, Ricciardi A, Zuccaro V, Maggi F, Novazzi F, Simonelli L, Varani L, Lilleri D, Baldanti F.","Clin Microbiol Infect. 2022 Feb;28(2):301.e1-301.e8. doi: 10.1016/j.cmi.2021.09.016. Epub 2021 Sep 25.","Cassaniti I","Clin Microbiol Infect",2022,"2021/09/28","PMC8464022","","10.1016/j.cmi.2021.09.016"
"89",34536349,"Safety and immunogenicity of an inactivated COVID-19 vaccine, BBIBP-CorV, in people younger than 18 years: a randomised, double-blind, controlled, phase 1/2 trial","Xia S, Zhang Y, Wang Y, Wang H, Yang Y, Gao GF, Tan W, Wu G, Xu M, Lou Z, Huang W, Xu W, Huang B, Wang W, Zhang W, Li N, Xie Z, Zhu X, Ding L, You W, Zhao Y, Zhao J, Huang L, Shi X, Yang Y, Xu G, Wang W, Liu P, Ma M, Qiao Y, Zhao S, Chai J, Li Q, Fu H, Xu Y, Zheng X, Guo W, Yang X.","Lancet Infect Dis. 2022 Feb;22(2):196-208. doi: 10.1016/S1473-3099(21)00462-X. Epub 2021 Sep 15.","Xia S","Lancet Infect Dis",2022,"2021/09/18","PMC8443232","","10.1016/S1473-3099(21)00462-X"
"90",34534512,"Prevention of host-to-host transmission by SARS-CoV-2 vaccines","Mostaghimi D, Valdez CN, Larson HT, Kalinich CC, Iwasaki A.","Lancet Infect Dis. 2022 Feb;22(2):e52-e58. doi: 10.1016/S1473-3099(21)00472-2. Epub 2021 Sep 14.","Mostaghimi D","Lancet Infect Dis",2022,"2021/09/17","PMC8439617","","10.1016/S1473-3099(21)00472-2"
"91",34534511,"Remdesivir plus standard of care versus standard of care alone for the treatment of patients admitted to hospital with COVID-19 (DisCoVeRy): a phase 3, randomised, controlled, open-label trial","Ader F, Bouscambert-Duchamp M, Hites M, Peiffer-Smadja N, Poissy J, Belhadi D, Diallo A, Lê MP, Peytavin G, Staub T, Greil R, Guedj J, Paiva JA, Costagliola D, Yazdanpanah Y, Burdet C, Mentré F; DisCoVeRy Study Group.","Lancet Infect Dis. 2022 Feb;22(2):209-221. doi: 10.1016/S1473-3099(21)00485-0. Epub 2021 Sep 14.","Ader F","Lancet Infect Dis",2022,"2021/09/17","PMC8439621","","10.1016/S1473-3099(21)00485-0"
"92",34139334,"Longevity of seropositivity and neutralizing antibodies in recovered MERS patients: a 5-year follow-up study","Cheon S, Park U, Park H, Kim Y, Nguyen YTH, Aigerim A, Rhee JY, Choi JP, Park WB, Park SW, Kim Y, Lim DG, Yang JS, Lee JY, Kim YS, Cho NH.","Clin Microbiol Infect. 2022 Feb;28(2):292-296. doi: 10.1016/j.cmi.2021.06.009. Epub 2021 Jun 14.","Cheon S","Clin Microbiol Infect",2022,"2021/06/17","PMC8200326","","10.1016/j.cmi.2021.06.009"
